job_id,job_title,normalized_title,role_category,seniority,company_name,city,region,country_code,location_group,salary_min,salary_max,salary_currency,salary_period,salary_type,employment_type,work_mode,experience_level,education_requirement,posting_date,collected_at,dq_score,source_name,has_salary,salary_midpoint,dataset_period
25606,Programmatic Analyst,Programmatic Analyst,other,unknown,dmg media,London,Uk,GB,London,35661.15,35661.15,GBP,annual,,permanent,hybrid,NaN,NaN,2026-07-29,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,35661.15,Recent UK (2023-2026)
25607,Senior Analytics Manager (Individual Contributor),Senior Analytics Manager (Individual Contributor),other,senior,Zopa,London,Uk,GB,London,62347.73,62347.73,GBP,annual,,,on_site,NaN,NaN,2026-07-02,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,62347.73,Recent UK (2023-2026)
25608,Analytics Engineer,analytics engineer,analytics_engineer,unknown,Currys,London,Uk,GB,London,62365.69,62365.69,GBP,annual,,permanent,hybrid,NaN,NaN,2026-05-01,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,62365.69,Recent UK (2023-2026)
25609,Senior Research Analyst,Senior Research Analyst,other,senior,IN2,London,Uk,GB,London,42623.09,42623.09,GBP,annual,,,on_site,NaN,NaN,2026-07-22,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,42623.09,Recent UK (2023-2026)
25610,Performance Analyst | Remote | £465 Per Day (Inside IR35),Performance Analyst | Remote | £465 Per Day (Inside IR35),data_analyst,unknown,Hays Technology,The City,Uk,GB,Greater London,9100.0,120900.0,GBP,annual,,contract,remote,NaN,NaN,2026-08-17,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,65000.0,Recent UK (2023-2026)
13883,Full Time Graphics Designer Job in Pakistan,Full Time Graphics Designer Job in Pakistan,other,unknown,CrecenTech,Lahore,,PK,Lahore,,,PKR,monthly,,full_time,on_site,junior,,2019-12-31,2026-08-20 22:39:25.593052+00:00,97.0,chisel_pk,True,,Historical PK (2019-2021)
25611,Data Analyst - Performance,Data Analyst - Performance,data_analyst,unknown,Elevate Recruitment.,East London,Uk,GB,UK Other,35000.0,35000.0,GBP,annual,,permanent,hybrid,NaN,NaN,2026-07-30,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,35000.0,Recent UK (2023-2026)
25612,Data Analyst - Vendor Licensing,Data Analyst - Vendor Licensing,data_analyst,unknown,VIQU IT,London,Uk,GB,London,40000.0,50000.0,GBP,annual,,,remote,NaN,NaN,2026-07-23,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,45000.0,Recent UK (2023-2026)
25613,CRM Data Analyst,CRM Data Analyst,data_analyst,unknown,Burberry,London,Uk,GB,London,63934.03,63934.03,GBP,annual,,,on_site,NaN,NaN,2026-08-15,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,63934.03,Recent UK (2023-2026)
25614,Senior Software Engineer (AI),Senior Software Engineer (AI),other,senior,ExTrac AI,London,Uk,GB,London,87000.0,93500.0,GBP,annual,,,on_site,NaN,NaN,2026-08-16,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,90250.0,Recent UK (2023-2026)
25615,Senior Analytics Engineer,Senior Analytics Engineer,analytics_engineer,senior,PlayStation,London,Uk,GB,London,70636.37,70636.37,GBP,annual,,,on_site,NaN,NaN,2026-05-14,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,70636.37,Recent UK (2023-2026)
25616,Market Analyst,Market Analyst,other,unknown,Modo Energy,London,Uk,GB,London,57427.29,57427.29,GBP,annual,,,on_site,NaN,NaN,2026-07-12,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,57427.29,Recent UK (2023-2026)
25617,Project Portfolio Analyst,Project Portfolio Analyst,other,unknown,Michael Page Technology,London,Uk,GB,London,143000.0,169000.0,GBP,annual,,permanent,on_site,NaN,NaN,2026-07-27,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,156000.0,Recent UK (2023-2026)
25618,Senior Data Analyst,senior data analyst,data_analyst,senior,Betway Group,St Pancras,Uk,GB,UK Other,50482.02,50482.02,GBP,annual,,,on_site,NaN,NaN,2026-05-22,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,50482.02,Recent UK (2023-2026)
25619,Senior Data Analyst - Regulatory Reporting,Senior Data Analyst - Regulatory Reporting,data_analyst,senior,Wise,London,Uk,GB,London,64740.31,64740.31,GBP,annual,,contract,on_site,NaN,NaN,2026-08-13,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,64740.31,Recent UK (2023-2026)
25620,Business Analyst – Data Governance & Microsoft Purview,Business Analyst – Data Governance & Microsoft Purview,data_analyst,unknown,Careerwise UK,London,Uk,GB,London,68812.13,68812.13,GBP,annual,,,on_site,NaN,NaN,2026-07-16,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,68812.13,Recent UK (2023-2026)
25621,Technology Business Analyst,Technology Business Analyst,data_analyst,unknown,Intec Select Ltd,Islington,Uk,GB,Greater London,45000.0,55000.0,GBP,annual,,,on_site,NaN,NaN,2026-08-06,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,50000.0,Recent UK (2023-2026)
25622,Pricing Analyst,Pricing Analyst,other,unknown,Starr,Fenchurch St,Uk,GB,Greater London,68003.45,68003.45,GBP,annual,,permanent,on_site,NaN,NaN,2026-07-02,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,68003.45,Recent UK (2023-2026)
25623,"Lead Analytics Engineer, Borrowing","Lead Analytics Engineer, Borrowing",analytics_engineer,senior,Monzo,London,Uk,GB,London,56878.42,56878.42,GBP,annual,,,remote,NaN,NaN,2026-05-03,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,56878.42,Recent UK (2023-2026)
25624,Product Data Science Manager,Product Data Science Manager,other,senior,Similarweb,London,Uk,GB,London,51642.61,51642.61,GBP,annual,,,on_site,NaN,NaN,2026-03-26,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,51642.61,Recent UK (2023-2026)
25625,Payment Operations & Risk Analyst,Payment Operations & Risk Analyst,other,unknown,JD.com,London,Uk,GB,London,47595.91,47595.91,GBP,annual,,,on_site,NaN,NaN,2026-07-24,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,47595.91,Recent UK (2023-2026)
25626,"Senior Data Analyst, Compliance (12-Month FTC)","Senior Data Analyst, Compliance (12-Month FTC)",data_analyst,senior,Remitly,London,Uk,GB,London,68771.2,68771.2,GBP,annual,,contract,on_site,NaN,NaN,2026-08-14,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,68771.2,Recent UK (2023-2026)
25627,Senior Actuarial Analyst,Senior Actuarial Analyst,other,senior,SiriusPoint,London,Uk,GB,London,72002.69,72002.69,GBP,annual,,,on_site,NaN,NaN,2026-07-03,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,72002.69,Recent UK (2023-2026)
13884,Full Time HR Manager Job in Pakistan,Full Time HR Manager Job in Pakistan,other,mid,1 Key Solution,Islamabad,,PK,Islamabad,,,PKR,monthly,,full_time,on_site,mid,,2019-12-31,2026-08-20 22:39:25.593052+00:00,97.0,chisel_pk,True,,Historical PK (2019-2021)
25628,Equities Client Billing Product Lead Vice President,Equities Client Billing Product Lead Vice President,other,senior,JPMorganChase,London,Uk,GB,London,70265.89,70265.89,GBP,annual,,,on_site,NaN,NaN,2026-08-02,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,70265.89,Recent UK (2023-2026)
25629,Senior Data Engineer,senior data engineer,analytics_engineer,senior,Velocity Talent,St Lukes,Uk,GB,UK Other,75000.0,80000.0,GBP,annual,,permanent,on_site,NaN,NaN,2026-08-20,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,77500.0,Recent UK (2023-2026)
25630,Senior Data Scientist,senior data scientist,data_scientist,senior,Harnham - Data & Analytics Recruitment,London,Uk,GB,London,70000.0,75000.0,GBP,annual,,permanent,on_site,NaN,NaN,2026-07-27,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,72500.0,Recent UK (2023-2026)
25631,Development Analyst,Development Analyst,other,unknown,The Ascott Limited UK Corporate Office,London,Uk,GB,London,45733.84,45733.84,GBP,annual,,,on_site,NaN,NaN,2026-07-13,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,45733.84,Recent UK (2023-2026)
25632,Structured Credit Quantitative Analyst (Entry/Graduate level considered),Structured Credit Quantitative Analyst (Entry/Graduate level considered),statistician,junior,Marsh McLennan,London,Uk,GB,London,53790.28,53790.28,GBP,annual,,,hybrid,NaN,NaN,2026-07-23,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,53790.28,Recent UK (2023-2026)
25633,Security Operations Specialist,Security Operations Specialist,other,unknown,G-Research,London,Uk,GB,London,61782.0,61782.0,GBP,annual,,,on_site,NaN,NaN,2026-08-14,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,61782.0,Recent UK (2023-2026)
25634,Senior Data Analyst - Regulatory Reporting,Senior Data Analyst - Regulatory Reporting,data_analyst,senior,Wise,London,Uk,GB,London,62026.88,62026.88,GBP,annual,,contract,on_site,NaN,NaN,2026-07-30,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,62026.88,Recent UK (2023-2026)
25635,Senior Analytics Engineer (6 month FTC),Senior Analytics Engineer (6 month FTC),analytics_engineer,senior,Lendable,London,Uk,GB,London,46190.09,46190.09,GBP,annual,,contract,on_site,NaN,NaN,2026-07-31,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,46190.09,Recent UK (2023-2026)
13885,Full Time React Native Developer Female Jobs in Pakistan,Full Time React Native Developer Female Jobs in Pakistan,other,mid,Zoobi Apps Technologies,Islamabad,,PK,Islamabad,,,PKR,monthly,,full_time,on_site,mid,,2019-12-31,2026-08-20 22:39:25.593052+00:00,97.0,chisel_pk,True,,Historical PK (2019-2021)
25636,Quantitative Trading & Research - E-Trading - Executive Director,Quantitative Trading & Research - E-Trading - Executive Director,other,senior,JPMorganChase,London,Uk,GB,London,116977.95,116977.95,GBP,annual,,,on_site,NaN,NaN,2026-07-08,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,116977.95,Recent UK (2023-2026)
25637,Senior Analytics Engineer,Senior Analytics Engineer,analytics_engineer,senior,Checkout.com,London,Uk,GB,London,66482.02,66482.02,GBP,annual,,,on_site,NaN,NaN,2026-05-07,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,66482.02,Recent UK (2023-2026)
25638,Business Analysis(POP),Business Analysis(POP),other,unknown,JD.com,London,Uk,GB,London,49329.25,49329.25,GBP,annual,,,on_site,NaN,NaN,2026-08-01,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,49329.25,Recent UK (2023-2026)
25639,"Financial Analyst, Amazon Freight EU","Financial Analyst, Amazon Freight EU",financial_analyst,unknown,Amazon,London,Uk,GB,London,50014.89,50014.89,GBP,annual,,,on_site,NaN,NaN,2026-08-07,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,50014.89,Recent UK (2023-2026)
25640,"Financial Analyst, Amazon Freight EU","Financial Analyst, Amazon Freight EU",financial_analyst,unknown,AMAZON,London,Uk,GB,London,51852.09,51852.09,GBP,annual,,,on_site,NaN,NaN,2026-08-06,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,51852.09,Recent UK (2023-2026)
25641,Head of Commercial Analytics and Trading,Head of Commercial Analytics and Trading,other,senior,The Moorings,London,Uk,GB,London,80000.0,95000.0,GBP,annual,,permanent,on_site,NaN,NaN,2026-07-29,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,87500.0,Recent UK (2023-2026)
25642,Finance Analyst,finance analyst,financial_analyst,unknown,Metropolitan Thames Valley Housing,Farringdon,Uk,GB,Greater London,41236.0,43406.0,GBP,annual,,permanent,on_site,NaN,NaN,2026-08-13,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,42321.0,Recent UK (2023-2026)
25643,Finance Analyst,finance analyst,financial_analyst,unknown,Metropolitan Thames Valley,The City,Uk,GB,Greater London,40000.0,40000.0,GBP,annual,,permanent,on_site,NaN,NaN,2026-08-14,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,40000.0,Recent UK (2023-2026)
13886,Full Time Internship Job in Pakistan,Full Time Internship Job in Pakistan,other,junior,FK Engineering,Karachi,,PK,Karachi,,,PKR,monthly,,full_time,on_site,Job for Fresh Graduates,,2019-12-31,2026-08-20 22:39:25.593052+00:00,97.0,chisel_pk,True,,Historical PK (2019-2021)
13887,Online Full Time Assistant Project Manager Job in Pakistan,Online Full Time Assistant Project Manager Job in Pakistan,other,junior,FK Engineering,Karachi,,PK,Karachi,,,PKR,monthly,,full_time,on_site,junior,,2019-12-31,2026-08-20 22:39:25.593052+00:00,97.0,chisel_pk,True,,Historical PK (2019-2021)
25644,"Staff Machine Learning Scientist, Financial Crime","Staff Machine Learning Scientist, Financial Crime",other,unknown,Monzo,London,Uk,GB,London,44462.7,44462.7,GBP,annual,,,remote,NaN,NaN,2026-05-30,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,44462.7,Recent UK (2023-2026)
25645,Senior Credit Analyst,Senior Credit Analyst,other,senior,Lendable,London,Uk,GB,London,30205.28,30205.28,GBP,annual,,,on_site,NaN,NaN,2025-03-05,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,30205.28,Recent UK (2023-2026)
25646,Senior Credit Analyst,Senior Credit Analyst,other,senior,Lendable,London,Uk,GB,London,28953.13,28953.13,GBP,annual,,,on_site,NaN,NaN,2026-07-15,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,28953.13,Recent UK (2023-2026)
25647,Senior Institutional Services Automation Quality Control Analyst - UK,Senior Institutional Services Automation Quality Control Analyst - UK,other,senior,M&T Bank,London,Uk,GB,London,69586.7,69586.7,GBP,annual,,,on_site,NaN,NaN,2026-07-19,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,69586.7,Recent UK (2023-2026)
25648,Senior Marketing Data Analyst - Marketing Science,Senior Marketing Data Analyst - Marketing Science,data_analyst,senior,Wise,London,Uk,GB,London,82530.16,82530.16,GBP,annual,,contract,on_site,NaN,NaN,2026-08-12,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,82530.16,Recent UK (2023-2026)
25649,Head of Analytics - Commercial,Head of Analytics - Commercial,other,senior,Octopus Energy Group,London,Uk,GB,London,60537.07,60537.07,GBP,annual,,,on_site,NaN,NaN,2026-04-30,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,60537.07,Recent UK (2023-2026)
25650,Senior Data Platform Engineer,Senior Data Platform Engineer,analytics_engineer,senior,Depop,London,Uk,GB,London,67817.83,67817.83,GBP,annual,,,on_site,NaN,NaN,2026-05-03,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,67817.83,Recent UK (2023-2026)
25651,Ceded Re Analyst,Ceded Re Analyst,other,unknown,EXL,London,Uk,GB,London,62250.77,62250.77,GBP,annual,,permanent,on_site,NaN,NaN,2026-07-02,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,62250.77,Recent UK (2023-2026)
32681,Reporting Analyst,reporting analyst,data_analyst,unknown,HBL Bank,Lahore,,PK,Lahore,85000.0,125000.0,PKR,monthly,,Full-time,on_site,Mid Level,Bachelor's Degree,2024-03-18,2026-08-21 19:40:12.458773+00:00,100.0,kaggle_rozee_pk,True,105000.0,Supplementary PK
25652,"RBC Brewin Dolphin – Commercial Intelligence Manager, Intermediaries","RBC Brewin Dolphin – Commercial Intelligence Manager, Intermediaries",other,senior,Royal Bank of Canada,London,Uk,GB,London,64000.65,64000.65,GBP,annual,,permanent,on_site,NaN,NaN,2026-08-10,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,64000.65,Recent UK (2023-2026)
25653,Senior Data Engineer,senior data engineer,analytics_engineer,senior,Velocity Talent,Farringdon,Uk,GB,Greater London,75000.0,80000.0,GBP,annual,,permanent,remote,NaN,NaN,2026-07-11,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,77500.0,Recent UK (2023-2026)
25654,"Lead Machine Learning Scientist, FinCrime","Lead Machine Learning Scientist, FinCrime",other,senior,Monzo,London,Uk,GB,London,46665.89,46665.89,GBP,annual,,,on_site,NaN,NaN,2026-07-10,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,46665.89,Recent UK (2023-2026)
25655,"Billing & Revenue Operations Analyst, Parameta Solutions","Billing & Revenue Operations Analyst, Parameta Solutions",operations_analyst,unknown,TP ICAP,London,Uk,GB,London,66196.69,66196.69,GBP,annual,,contract,on_site,NaN,NaN,2026-08-08,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,66196.69,Recent UK (2023-2026)
25656,Analytics Manager,Analytics Manager,other,senior,VML,London,Uk,GB,London,28717.52,28717.52,GBP,annual,,,on_site,NaN,NaN,2026-08-20,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,28717.52,Recent UK (2023-2026)
25657,Associate Director - FP&A,Associate Director - FP&A,financial_analyst,junior,SHI International,London,Uk,GB,London,105408.8,105408.8,GBP,annual,,,on_site,NaN,NaN,2026-08-20,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,105408.8,Recent UK (2023-2026)
25658,Graduate Analyst,Graduate Analyst,other,junior,the7stars and Bountiful Cow,Covent Garden,Uk,GB,Greater London,29291.46,29291.46,GBP,annual,,,on_site,NaN,NaN,2026-07-24,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,29291.46,Recent UK (2023-2026)
25659,Principal Product Marketing Manager - Contact Centre/CCaaS,Principal Product Marketing Manager - Contact Centre/CCaaS,other,senior,Sprinklr,London,Uk,GB,London,71878.65,71878.65,GBP,annual,,,on_site,NaN,NaN,2026-08-02,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,71878.65,Recent UK (2023-2026)
13889,Full Time PHP/ Codeigniter Developer Jobs in Pakistan,Full Time PHP/ Codeigniter Developer Jobs in Pakistan,other,junior,S3 Technology,Islamabad,,PK,Islamabad,,,PKR,monthly,,full_time,on_site,junior,,2019-12-31,2026-08-20 22:39:25.593052+00:00,97.0,chisel_pk,True,,Historical PK (2019-2021)
25660,Credit & Commercial Senior Analyst,Credit & Commercial Senior Analyst,other,senior,Lendable,London,Uk,GB,London,33164.43,33164.43,GBP,annual,,,on_site,NaN,NaN,2025-11-16,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,33164.43,Recent UK (2023-2026)
25661,"Vice President, Portfolio Valuation and Fund Advisory (Structured Products) - London","Vice President, Portfolio Valuation and Fund Advisory (Structured Products) - London",other,senior,Houlihan Lokey,London,Uk,GB,London,85950.88,85950.88,GBP,annual,,,on_site,NaN,NaN,2026-04-23,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,85950.88,Recent UK (2023-2026)
25662,Product Analyst,product analyst,product_analyst,unknown,Pay.UK,London,Uk,GB,London,42557.41,42557.41,GBP,annual,,contract,on_site,NaN,NaN,2026-07-30,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,42557.41,Recent UK (2023-2026)
25663,Senior Data Analyst,senior data analyst,data_analyst,senior,CDP Global,Fenchurch St,Uk,GB,Greater London,41566.38,41566.38,GBP,annual,,permanent,on_site,NaN,NaN,2026-06-01,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,41566.38,Recent UK (2023-2026)
25664,Associate Data Analyst,Associate Data Analyst,data_analyst,junior,CDP Global,Fenchurch St,Uk,GB,Greater London,41601.36,41601.36,GBP,annual,,permanent,on_site,NaN,NaN,2026-06-01,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,41601.36,Recent UK (2023-2026)
25665,Senior Analytics Engineer,Senior Analytics Engineer,analytics_engineer,senior,Relay Technologies,London,Uk,GB,London,68748.51,68748.51,GBP,annual,,,on_site,NaN,NaN,2026-08-11,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,68748.51,Recent UK (2023-2026)
25666,Credit & Commercial Senior Analyst,Credit & Commercial Senior Analyst,other,senior,Lendable,London,Uk,GB,London,31864.37,31864.37,GBP,annual,,,on_site,NaN,NaN,2026-07-15,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,31864.37,Recent UK (2023-2026)
25667,Senior Supply Chain Business Analyst,Senior Supply Chain Business Analyst,data_analyst,senior,Teya,London,Uk,GB,London,42681.5,42681.5,GBP,annual,,,on_site,NaN,NaN,2026-07-22,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,42681.5,Recent UK (2023-2026)
13890,Online Full Time Customer Sales Representative - Night Shift Jobs in Pakistan,Online Full Time Customer Sales Representative - Night Shift Jobs in Pakistan,other,junior,Cognizance Communications Pvt Ltd,Islamabad,,PK,Islamabad,,,PKR,monthly,,full_time,on_site,junior,,2019-12-30,2026-08-20 22:39:25.593052+00:00,97.0,chisel_pk,True,,Historical PK (2019-2021)
25668,"Analyst, People Insights","Analyst, People Insights",other,unknown,Dow Jones & Company,London,Uk,GB,London,29799.59,29799.59,GBP,annual,,,on_site,NaN,NaN,2026-08-08,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,29799.59,Recent UK (2023-2026)
25669,"Senior Financial Analyst , UK Customer Fulfilment Finance","Senior Financial Analyst , UK Customer Fulfilment Finance",financial_analyst,senior,Amazon,London,Uk,GB,London,55123.83,55123.83,GBP,annual,,,on_site,NaN,NaN,2026-07-26,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,55123.83,Recent UK (2023-2026)
25670,"Principal Financial Analyst, FP&A","Principal Financial Analyst, FP&A",financial_analyst,senior,Datasite,London,Uk,GB,London,76135.84,76135.84,GBP,annual,,,on_site,NaN,NaN,2026-08-13,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,76135.84,Recent UK (2023-2026)
25671,Senior Product Analyst - FinCrime,Senior Product Analyst - FinCrime,product_analyst,senior,Wise,London,Uk,GB,London,72587.07,72587.07,GBP,annual,,,on_site,NaN,NaN,2026-08-12,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,72587.07,Recent UK (2023-2026)
25672,"Senior Financial Analyst , UK Customer Fulfilment Finance","Senior Financial Analyst , UK Customer Fulfilment Finance",financial_analyst,senior,Amazon,London,Uk,GB,London,57188.45,57188.45,GBP,annual,,,on_site,NaN,NaN,2026-07-25,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,57188.45,Recent UK (2023-2026)
25673,Lead Data & Risk Solution Analyst,Lead Data & Risk Solution Analyst,other,senior,EXL,London,Uk,GB,London,74351.16,74351.16,GBP,annual,,contract,on_site,NaN,NaN,2026-08-13,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,74351.16,Recent UK (2023-2026)
25674,"Staff Data Analyst, Operations","Staff Data Analyst, Operations",data_analyst,unknown,Wise,London,Uk,GB,London,88466.81,88466.81,GBP,annual,,contract,on_site,NaN,NaN,2026-08-12,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,88466.81,Recent UK (2023-2026)
25675,Lead Data Analyst - Total Service (Operations),Lead Data Analyst - Total Service (Operations),data_analyst,senior,Wise,London,Uk,GB,London,81034.05,81034.05,GBP,annual,,,on_site,NaN,NaN,2026-08-18,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,81034.05,Recent UK (2023-2026)
13892,Full Time Drivers - Females Preferred. Job in Pakistan,Full Time Drivers - Females Preferred. Job in Pakistan,other,junior,UNICEF - United Nations Childrens Fund,Islamabad,,PK,Islamabad,,,PKR,monthly,,full_time,on_site,junior,,2019-12-30,2026-08-20 22:39:25.593052+00:00,97.0,chisel_pk,True,,Historical PK (2019-2021)
25676,Analytics Senior Executive,Analytics Senior Executive,other,senior,WPP Media,London,Uk,GB,London,27135.11,27135.11,GBP,annual,,,on_site,NaN,NaN,2026-08-20,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,27135.11,Recent UK (2023-2026)
25677,Trading Market Risk Advisor - EAME Freight,Trading Market Risk Advisor - EAME Freight,other,unknown,ExxonMobil,London,Uk,GB,London,80284.14,80284.14,GBP,annual,,,on_site,NaN,NaN,2026-04-11,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,80284.14,Recent UK (2023-2026)
25678,Trading Market Risk Advisor - EMEA Gas,Trading Market Risk Advisor - EMEA Gas,other,unknown,ExxonMobil,London,Uk,GB,London,84181.36,84181.36,GBP,annual,,,on_site,NaN,NaN,2026-04-16,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,84181.36,Recent UK (2023-2026)
25679,Trading Market Risk Advisor- EMEA Power,Trading Market Risk Advisor- EMEA Power,other,unknown,ExxonMobil,London,Uk,GB,London,84390.83,84390.83,GBP,annual,,,on_site,NaN,NaN,2026-04-16,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,84390.83,Recent UK (2023-2026)
25680,Senior Strategy and Data Analyst,Senior Strategy and Data Analyst,data_analyst,senior,Lendable,London,Uk,GB,London,47886.3,47886.3,GBP,annual,,,on_site,NaN,NaN,2026-02-27,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,47886.3,Recent UK (2023-2026)
25681,Senior Data Engineer - Core systems,Senior Data Engineer - Core systems,analytics_engineer,senior,iwoca,London,Uk,GB,London,70000.0,100000.0,GBP,annual,,,on_site,NaN,NaN,2026-06-15,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,85000.0,Recent UK (2023-2026)
25682,"Investment Banking Associate, Secondary Advisory","Investment Banking Associate, Secondary Advisory",other,junior,William Blair,London,Uk,GB,London,84742.95,84742.95,GBP,annual,,,on_site,NaN,NaN,2026-08-07,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,84742.95,Recent UK (2023-2026)
25683,Senior Strategy and Data Analyst,Senior Strategy and Data Analyst,data_analyst,senior,Lendable,London,Uk,GB,London,45883.99,45883.99,GBP,annual,,,on_site,NaN,NaN,2026-07-15,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,45883.99,Recent UK (2023-2026)
25684,Portfolio Analyst,Portfolio Analyst,other,unknown,Royal Mail Group,London,Uk,GB,London,51602.43,51602.43,GBP,annual,,permanent,on_site,NaN,NaN,2026-08-21,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,51602.43,Recent UK (2023-2026)
25685,Principal Product Marketing Manager - Contact Centre/CCaaS,Principal Product Marketing Manager - Contact Centre/CCaaS,other,senior,Sprinklr,London,Uk,GB,London,71448.9,71448.9,GBP,annual,,contract,on_site,NaN,NaN,2026-05-17,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,71448.9,Recent UK (2023-2026)
25686,Data Scientist - Applied AI & Data Platforms,Data Scientist - Applied AI & Data Platforms,analytics_engineer,unknown,"NTT America, Inc.",London,Uk,GB,London,70166.38,70166.38,GBP,annual,,,on_site,NaN,NaN,2026-07-19,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,70166.38,Recent UK (2023-2026)
25687,Senior Product Analyst,Senior Product Analyst,product_analyst,senior,9fin,London,Uk,GB,London,63054.64,63054.64,GBP,annual,,,on_site,NaN,NaN,2026-07-24,2026-08-21 19:40:12.458773+00:00,100.0,adzuna_uk,True,63054.64,Recent UK (2023-2026)
